date,beds,psf,area,price
2021-01-01,3,3.87,750,3000
2021-01-01,1,4.28,550,2300
2021-01-01,1,5.1,450,2250
2021-01-01,2,3.53,850,2850
2021-01-01,1,4.52,450,1900
2021-01-01,3,4.26,750,3300
2021-01-01,1,5.6,450,2350
2021-01-01,2,3.86,850,3200
2021-01-01,2,2.97,850,2400
2021-01-01,2,4.13,550,2400
2021-01-01,1,4.76,450,2000
2021-01-01,1,5.71,450,2400
2021-01-01,1,5.24,450,2200
2021-01-01,1,5.71,450,2400
2021-01-01,1,4.76,450,2000
2021-01-01,1,5.36,450,2250
2021-01-01,1,5.36,450,2250
2021-01-01,1,4.76,450,2000
2021-01-01,2,4.13,550,2400
2021-01-01,2,4.3,550,2500
2021-01-01,1,5.16,450,2167
2021-01-01,1,5.24,450,2200
2021-01-01,2,4.13,550,2400
2021-01-01,2,4.3,550,2500
2021-01-01,2,4.13,550,2400
2021-01-01,1,4.76,450,2000
2021-01-01,1,5.95,450,2500
2021-01-01,3,4.05,850,3400
2021-01-01,1,5.95,450,2500
2021-01-01,2,4.04,550,2350
2021-01-01,1,4.76,450,2000
2021-01-01,2,4.13,550,2400
2021-01-01,1,5.24,450,2200
2020-12-01,1,5.24,450,2200
2020-12-01,1,4.55,550,2400
