date,block,beds,psf,area,price
2013-12-01,10,2,1299,1163,1511000
2013-12-01,10,2,1299,1163,1511000
2013-12-01,12,4,1255,2143,2689000
2013-12-01,8,2,1438,840,1208000
2013-11-01,6,1,1424,506,720750
2013-11-01,14,2,1444,850,1227000
2013-11-01,14,2,1446,851,1231000
2013-11-01,8,1,1466,506,741750
2013-11-01,12,1,1509,495,747000
2013-11-01,12,2,1438,850,1222000
2013-11-01,12,3,1461,1130,1651000
2013-11-01,14,1,1545,495,765000
2013-11-01,8,1,1472,506,744750
2013-11-01,12,2,1458,850,1239000
2013-11-01,12,3,1469,1130,1661000
2013-11-01,6,1,1430,506,723750
2013-11-01,6,4,1476,1238,1827000
2013-11-01,8,2,1448,840,1216000
2013-11-01,6,4,1409,1238,1744000
2013-11-01,6,2,1438,840,1208000
2013-11-01,14,2,1434,850,1219000
2013-11-01,14,1,1558,495,771000
2013-11-01,14,1,1564,495,774000
2013-11-01,14,1,1552,495,768000
2013-11-01,10,2,1299,1163,1511000
2013-11-01,12,1,1339,710,951000
2013-11-01,6,1,1418,506,717750
2013-11-01,12,1,1503,495,744000
2013-11-01,8,2,1444,840,1213000
2013-11-01,8,1,1460,506,738750
2013-11-01,12,1,1333,689,918750
2013-11-01,6,1,1436,506,726750
2013-11-01,8,1,1351,839,1133000
2013-11-01,8,1,1478,506,747750
2013-10-01,8,3,1334,1152,1537000
2013-10-01,12,1,1521,495,753000
2013-10-01,6,2,1458,1237,1803000
2013-10-01,6,4,1471,1238,1821000
